customer_id,age,gender,item_purchased,product_type,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_freq_days
2739,50,Female,Shorts,Apparel,117.24,Texas,S,Brown,Winter,4.1,Yes,Store Pickup,No,58,Credit Card,Monthly,middle_aged,30
2740,55,Female,Coat,Outerwear,98.41,Rhode Island,XXL,Gray,Summer,2.982608696,Yes,Store Pickup,No,56,Bank Transfer,Weekly,middle_aged,7
2741,37,Female,Handbag,Bags & Accessories,62.36,New York,M,Turquoise,Winter,3.6,No,Store Pickup,No,32,Credit Card,Bi-Weekly,adult,14
2742,60,Male,Sandals,Footwear,110.1,Arkansas,S,Charcoal,Summer,4.7,No,Free Shipping,No,20,PayPal,Quarterly,senior,90
2743,40,Female,Shoes,Footwear,34.51,West Virginia,S,Green,Winter,1.6,Yes,2-Day Shipping,No,22,PayPal,Bi-Weekly,adult,14
2744,53,Male,Skirt,Apparel,36.91,Illinois,L,Yellow,Spring,1.4,No,Free Shipping,Yes,43,Cash,Bi-Weekly,middle_aged,14
2745,48,Male,Dress,Apparel,70.4,Louisiana,L,Green,Fall,1.2,No,Next Day Air,No,4,Credit Card,Fortnightly,middle_aged,14
2746,66,Male,Hat,Bags & Accessories,41.1,Illinois,L,Red,Winter,2,No,Free Shipping,No,28,Bank Transfer,Monthly,senior,30
2747,27,Female,Skirt,Apparel,15.96,New Hampshire,M,Yellow,Winter,3.010953979,No,Express,Yes,15,Cash,Fortnightly,young,14
2748,67,Female,Jeans,Apparel,18.85,Ohio,L,Charcoal,Spring,4.7,No,Next Day Air,No,36,Debit Card,Fortnightly,senior,14
2749,63,Female,Coat,Outerwear,24.04,Maine,L,Green,Summer,2.982608696,Yes,Store Pickup,Yes,4,Venmo,Annually,senior,365
2750,57,Male,Hat,Bags & Accessories,39.27,Louisiana,XL,Turquoise,Spring,2.8,Yes,Next Day Air,Yes,31,PayPal,Weekly,senior,7
2751,23,Male,Coat,Outerwear,29.87,West Virginia,XL,Blue,Winter,1.4,No,Store Pickup,Yes,2,Credit Card,Quarterly,young,90
2752,45,Male,Handbag,Bags & Accessories,25.11,Hawaii,M,Gold,Winter,1.3,No,2-Day Shipping,Yes,14,Credit Card,Annually,middle_aged,365
2753,44,Female,Hat,Bags & Accessories,111.32,Kentucky,L,Gray,Winter,3.8,Yes,Standard,Yes,20,Venmo,Fortnightly,middle_aged,14
2754,29,Female,Scarf,Apparel,90.6,Illinois,L,Brown,Winter,3,No,Free Shipping,Yes,44,Venmo,Quarterly,young,90
2755,22,Female,Jeans,Apparel,95.08,Maine,XL,Yellow,Summer,3.3,Yes,Store Pickup,No,58,Venmo,Bi-Weekly,young,14
2756,54,Male,Handbag,Bags & Accessories,34.49,Ohio,M,Maroon,Spring,5,Yes,Store Pickup,No,38,PayPal,Fortnightly,middle_aged,14
2757,67,Female,Handbag,Bags & Accessories,32.86,Kentucky,XXL,Black,Fall,1.8,No,Store Pickup,No,55,Venmo,Annually,senior,365
2758,54,Female,Jacket,Outerwear,33.74,Kentucky,M,Gray,Fall,3.1,Yes,Standard,No,22,Debit Card,Annually,middle_aged,365
2759,23,Female,Jeans,Apparel,80.78,New York,M,Pink,Summer,3.3,No,Express,Yes,36,Bank Transfer,Bi-Weekly,young,14
2760,28,Male,Belt,Bags & Accessories,77.96,Maine,S,Charcoal,Spring,1.8,Yes,2-Day Shipping,Yes,34,Bank Transfer,Bi-Weekly,young,14
2761,47,Male,Coat,Outerwear,36.26,Illinois,M,Olive,Winter,2.4,Yes,Next Day Air,No,43,Credit Card,Monthly,middle_aged,30
2762,36,Male,Watch,Luxury Goods,81.1,New York,XL,Silver,Winter,4,No,Express,No,7,PayPal,Annually,adult,365
2763,49,Male,Dress,Apparel,33.45,Kentucky,L,Olive,Summer,1.4,No,Free Shipping,No,37,Venmo,Quarterly,middle_aged,90
2764,53,Female,Handbag,Bags & Accessories,18.23,Illinois,XL,Silver,Summer,2.1,Yes,Store Pickup,No,28,Bank Transfer,Weekly,middle_aged,7
2765,60,Male,Watch,Luxury Goods,32.21,Montana,XL,Green,Spring,3.1,No,2-Day Shipping,No,38,Cash,Bi-Weekly,senior,14
2766,35,Male,Sandals,Footwear,94.13,Florida,S,Brown,Spring,4.6,No,Express,No,9,PayPal,Annually,adult,365
2767,52,Female,Skirt,Apparel,80.06,Maine,XXL,Purple,Spring,1.4,Yes,Free Shipping,Yes,3,PayPal,Annually,middle_aged,365
2768,20,Male,Jacket,Outerwear,67.13,Arkansas,L,Brown,Fall,1.8,No,Next Day Air,Yes,54,Bank Transfer,Bi-Weekly,young,14
2769,37,Male,Dress,Apparel,45.49,Oregon,L,White,Fall,1.7,No,Free Shipping,Yes,23,PayPal,Bi-Weekly,adult,14
2770,20,Female,Sunglasses,Luxury Goods,108.48,Louisiana,M,Brown,Winter,1.9,No,Standard,Yes,15,Cash,Weekly,young,7
2771,43,Female,Shoes,Footwear,74.31,Massachusetts,S,White,Winter,1.5,No,Next Day Air,Yes,51,Venmo,Monthly,adult,30
2772,27,Male,Dress,Apparel,58.93,Ohio,M,Charcoal,Spring,3.010953979,No,Express,No,44,Debit Card,Fortnightly,young,14
2773,42,Male,Jacket,Outerwear,23.31,Missouri,M,Silver,Spring,3.9,No,Free Shipping,Yes,25,Credit Card,Bi-Weekly,adult,14
2774,55,Male,Watch,Luxury Goods,59.17,Massachusetts,XL,Teal,Winter,1.2,No,2-Day Shipping,Yes,27,Credit Card,Monthly,middle_aged,30
2775,28,Male,Sunglasses,Luxury Goods,111.09,Hawaii,S,Charcoal,Summer,4.2,Yes,Free Shipping,No,11,Debit Card,Annually,young,365
2776,23,Female,Handbag,Bags & Accessories,89.46,Maine,XXL,White,Winter,1.5,No,Express,No,52,Credit Card,Weekly,young,7
2777,47,Male,Hat,Bags & Accessories,108.88,Illinois,L,Black,Summer,4.3,Yes,Express,Yes,59,Debit Card,Annually,middle_aged,365
2778,41,Male,Hat,Bags & Accessories,96.86,Missouri,S,Violet,Spring,2.1,Yes,Free Shipping,Yes,12,Bank Transfer,Bi-Weekly,adult,14
2779,39,Female,Jeans,Apparel,63.49,Louisiana,L,Silver,Summer,3.3,No,Store Pickup,Yes,33,PayPal,Bi-Weekly,adult,14
2780,48,Male,Shorts,Apparel,77.33,Texas,XL,Gold,Winter,3,No,Next Day Air,No,6,Bank Transfer,Quarterly,middle_aged,90
2781,32,Male,Boots,Footwear,77.03,Louisiana,M,Gold,Summer,2.991810919,Yes,2-Day Shipping,No,58,Venmo,Bi-Weekly,adult,14
2782,69,Male,Boots,Footwear,112.42,Missouri,XL,Maroon,Spring,2.1,Yes,Express,Yes,38,Venmo,Quarterly,senior,90
2783,43,Female,Shorts,Apparel,83.97,Maine,M,Pink,Winter,1.1,No,Store Pickup,No,29,Credit Card,Weekly,adult,7
2784,41,Male,Watch,Luxury Goods,66.87,Maine,S,Teal,Winter,3.2,Yes,Store Pickup,Yes,18,Cash,Weekly,adult,7
2785,41,Male,Belt,Bags & Accessories,95.01,West Virginia,M,Brown,Summer,3.6,Yes,Express,Yes,22,Credit Card,Weekly,adult,7
2786,27,Female,Sandals,Footwear,55.78,Missouri,XL,Charcoal,Spring,2.6,No,Express,Yes,5,Debit Card,Weekly,young,7
2787,58,Male,Shirt,Apparel,72.29,New Hampshire,S,Violet,Summer,3.1,Yes,Next Day Air,Yes,53,PayPal,Quarterly,senior,90
2788,23,Male,Sweater,Apparel,102.27,Arkansas,XL,Teal,Summer,2,No,Free Shipping,No,54,Credit Card,Annually,young,365
2789,39,Female,Watch,Luxury Goods,91.11,Ohio,XXL,Yellow,Fall,4,No,Express,No,18,PayPal,Weekly,adult,7
2790,43,Female,Sunglasses,Luxury Goods,85.79,Montana,M,Pink,Spring,2.3,Yes,Store Pickup,No,8,Credit Card,Annually,adult,365
2791,68,Female,Belt,Bags & Accessories,30.74,West Virginia,XL,Purple,Spring,1.6,Yes,Express,Yes,51,Bank Transfer,Fortnightly,senior,14
2792,66,Female,Watch,Luxury Goods,65.71,Texas,XL,White,Spring,3.016713881,No,Store Pickup,Yes,23,Cash,Fortnightly,senior,14
2793,61,Female,Shorts,Apparel,39.49,Arkansas,M,Brown,Fall,3,Yes,Free Shipping,No,26,Debit Card,Monthly,senior,30
2794,64,Male,Scarf,Apparel,15.82,Montana,XL,Yellow,Summer,3.3,Yes,Free Shipping,Yes,30,Bank Transfer,Bi-Weekly,senior,14
2795,49,Female,Scarf,Apparel,77.09,Maine,XXL,Silver,Fall,4.8,No,Free Shipping,Yes,2,Bank Transfer,Bi-Weekly,middle_aged,14
2796,26,Male,Sandals,Footwear,29.46,Florida,XXL,Green,Summer,1.8,Yes,Next Day Air,No,25,Credit Card,Fortnightly,young,14
2797,41,Female,Shirt,Apparel,102.77,Ohio,XL,Green,Fall,1.5,Yes,Free Shipping,No,36,Debit Card,Bi-Weekly,adult,14
2798,24,Male,Shoes,Footwear,116.65,West Virginia,L,Blue,Winter,2.4,No,Store Pickup,No,49,Bank Transfer,Weekly,young,7
2799,46,Female,Belt,Bags & Accessories,96.09,Wyoming,M,Black,Winter,1.1,Yes,Next Day Air,No,8,Credit Card,Weekly,middle_aged,7
2800,67,Male,Sunglasses,Luxury Goods,81.02,New Hampshire,S,Violet,Summer,1.6,Yes,Store Pickup,No,57,Credit Card,Annually,senior,365
2801,46,Female,Handbag,Bags & Accessories,80.86,Missouri,S,Maroon,Fall,1.3,Yes,Standard,No,28,Debit Card,Quarterly,middle_aged,90
2802,46,Male,Belt,Bags & Accessories,46.07,Delaware,XL,Gold,Fall,1.9,Yes,2-Day Shipping,Yes,3,Credit Card,Fortnightly,middle_aged,14
2803,54,Male,Scarf,Apparel,15.2,Montana,S,Gold,Winter,2.9,No,2-Day Shipping,Yes,21,Cash,Annually,middle_aged,365
2804,46,Male,Hat,Bags & Accessories,92.57,Missouri,L,Olive,Fall,4.2,Yes,Free Shipping,No,49,Bank Transfer,Fortnightly,middle_aged,14
2805,28,Female,Handbag,Bags & Accessories,26.67,Delaware,S,Silver,Summer,1.5,Yes,Store Pickup,No,31,Venmo,Bi-Weekly,young,14
2806,65,Female,Handbag,Bags & Accessories,26.02,Ohio,M,Purple,Fall,1.3,No,Express,No,44,PayPal,Weekly,senior,7
2807,30,Female,Handbag,Bags & Accessories,45.82,Kentucky,XL,Black,Spring,1.9,No,Standard,No,1,Debit Card,Quarterly,young,90
2808,67,Male,Shirt,Apparel,98.68,Illinois,M,Black,Spring,4.2,No,Free Shipping,Yes,37,Cash,Quarterly,senior,90
2809,68,Female,Dress,Apparel,91.49,Kentucky,XL,Purple,Spring,3,Yes,2-Day Shipping,No,17,Venmo,Annually,senior,365
2810,31,Male,Shoes,Footwear,97.99,Rhode Island,M,Maroon,Winter,3.1,No,Store Pickup,No,42,Cash,Quarterly,young,90
2811,64,Male,Boots,Footwear,47.38,Delaware,M,Yellow,Spring,2.991810919,No,Free Shipping,Yes,40,Bank Transfer,Weekly,senior,7
2812,26,Female,Handbag,Bags & Accessories,113.93,Ohio,L,Black,Spring,1.5,Yes,2-Day Shipping,Yes,41,PayPal,Annually,young,365
2813,21,Male,Handbag,Bags & Accessories,31.17,New Hampshire,M,Green,Fall,2.5,Yes,Standard,Yes,39,Credit Card,Monthly,young,30
2814,47,Female,Sunglasses,Luxury Goods,55.64,Montana,M,Violet,Spring,1.9,No,Express,No,20,Venmo,Quarterly,middle_aged,90
2815,61,Female,Jacket,Outerwear,118.96,Texas,S,Olive,Spring,1.5,Yes,Standard,No,19,Bank Transfer,Bi-Weekly,senior,14
2816,31,Female,Shoes,Footwear,110.51,Kentucky,S,Maroon,Fall,5,No,Store Pickup,No,8,Credit Card,Weekly,young,7
2817,34,Female,Skirt,Apparel,49.53,Oregon,XL,Yellow,Winter,3.010953979,Yes,Free Shipping,No,25,Venmo,Bi-Weekly,adult,14
2818,51,Female,Skirt,Apparel,118.32,Texas,L,Brown,Winter,1.8,No,Next Day Air,Yes,54,Credit Card,Bi-Weekly,middle_aged,14
2819,20,Male,Belt,Bags & Accessories,98.85,Wyoming,M,Olive,Winter,4.9,No,Store Pickup,No,7,PayPal,Annually,young,365
2820,22,Male,Shorts,Apparel,30.48,Maine,XXL,Brown,Fall,1.5,No,Express,Yes,45,Bank Transfer,Weekly,young,7
2821,28,Female,Jeans,Apparel,89.47,Texas,L,Silver,Spring,4.9,Yes,Next Day Air,Yes,17,PayPal,Weekly,young,7
2822,63,Female,Shoes,Footwear,22.51,Kentucky,M,Red,Fall,3.8,Yes,2-Day Shipping,Yes,52,Credit Card,Fortnightly,senior,14
2823,42,Male,Jeans,Apparel,22.72,Rhode Island,L,Pink,Winter,3.2,No,Store Pickup,Yes,6,Credit Card,Bi-Weekly,adult,14
2824,29,Male,Hat,Bags & Accessories,55.34,West Virginia,L,Black,Spring,4.5,No,Next Day Air,No,58,Credit Card,Monthly,young,30
2825,38,Female,Shorts,Apparel,95.44,Hawaii,M,Blue,Spring,1.8,Yes,Express,Yes,45,Bank Transfer,Fortnightly,adult,14
2826,29,Male,Sandals,Footwear,56.24,Wyoming,L,Purple,Winter,4.1,Yes,Express,No,14,Venmo,Fortnightly,young,14
2827,38,Male,Hat,Bags & Accessories,62.77,Wyoming,L,Red,Spring,2.2,Yes,Free Shipping,Yes,40,PayPal,Monthly,adult,30
2828,28,Female,Jeans,Apparel,63.75,Louisiana,M,White,Spring,1.9,Yes,Standard,No,32,PayPal,Bi-Weekly,young,14
2829,39,Female,Hat,Bags & Accessories,77.62,Texas,M,Yellow,Summer,2.8,No,2-Day Shipping,Yes,36,Bank Transfer,Bi-Weekly,adult,14
2830,23,Male,Hat,Bags & Accessories,102.36,Maine,M,Olive,Summer,3.1,No,Next Day Air,No,7,Credit Card,Fortnightly,young,14
2831,24,Female,Blouse,Apparel,105.42,Montana,M,Maroon,Summer,4.6,No,Express,Yes,58,Venmo,Bi-Weekly,young,14
2832,61,Male,Blouse,Apparel,76.9,Rhode Island,M,Black,Spring,4.9,Yes,Store Pickup,No,15,Bank Transfer,Weekly,senior,7
2833,45,Male,Skirt,Apparel,80.95,Massachusetts,XL,Turquoise,Winter,4.7,No,Store Pickup,No,55,Venmo,Bi-Weekly,middle_aged,14
2834,40,Female,Shirt,Apparel,48.56,California,XL,Brown,Fall,1.2,No,Standard,Yes,26,Cash,Bi-Weekly,adult,14
2835,54,Male,Skirt,Apparel,112.91,Arkansas,S,Gold,Summer,1.8,Yes,Standard,No,43,Credit Card,Weekly,middle_aged,7
2836,56,Male,Dress,Apparel,45.74,Illinois,L,Turquoise,Fall,3.2,Yes,Next Day Air,No,26,PayPal,Fortnightly,middle_aged,14
2837,51,Female,Boots,Footwear,31.83,Missouri,S,Maroon,Summer,2.4,Yes,Store Pickup,No,35,PayPal,Fortnightly,middle_aged,14
2838,26,Male,Blouse,Apparel,99.92,Arkansas,XL,Black,Spring,3.2,Yes,2-Day Shipping,Yes,14,Debit Card,Bi-Weekly,young,14
2839,47,Male,Handbag,Bags & Accessories,53.18,West Virginia,S,Gold,Winter,2.972365196,Yes,2-Day Shipping,No,6,Venmo,Fortnightly,middle_aged,14
2840,30,Female,Sweater,Apparel,117.2,Arkansas,M,Turquoise,Winter,3.6,No,Next Day Air,Yes,45,Venmo,Annually,young,365
2841,45,Male,Skirt,Apparel,20.52,Ohio,M,Gold,Fall,4.4,Yes,Next Day Air,No,20,PayPal,Fortnightly,middle_aged,14
2842,30,Male,Belt,Bags & Accessories,36.06,Arkansas,L,Pink,Fall,2.9,Yes,Standard,No,14,Cash,Weekly,young,7
2843,69,Male,Jeans,Apparel,92.28,Illinois,XL,White,Winter,1.4,Yes,Standard,No,14,Cash,Monthly,senior,30
2844,45,Male,Blouse,Apparel,42.02,Louisiana,S,Turquoise,Summer,4.7,Yes,Next Day Air,Yes,20,Bank Transfer,Monthly,middle_aged,30
2845,29,Female,Boots,Footwear,37.73,West Virginia,M,Maroon,Winter,3.8,Yes,2-Day Shipping,Yes,54,PayPal,Weekly,young,7
2846,67,Female,Blouse,Apparel,46.95,Delaware,S,Gold,Fall,1.3,Yes,Next Day Air,No,16,Debit Card,Weekly,senior,7
2847,52,Male,Sandals,Footwear,60.36,Arkansas,XL,Gray,Winter,2.1,No,2-Day Shipping,Yes,52,Venmo,Quarterly,middle_aged,90
2848,63,Female,Coat,Outerwear,79.37,Kentucky,L,Green,Summer,2.6,Yes,Free Shipping,Yes,7,Venmo,Quarterly,senior,90
2849,65,Female,Belt,Bags & Accessories,44.87,Oregon,L,Olive,Fall,1.2,No,Store Pickup,No,18,Bank Transfer,Bi-Weekly,senior,14
2850,58,Female,Shirt,Apparel,61.73,Illinois,M,White,Winter,3.010953979,Yes,Free Shipping,Yes,28,Credit Card,Monthly,senior,30
2851,66,Female,Shorts,Apparel,87.07,Maine,XL,Teal,Spring,3.9,Yes,Standard,Yes,30,Debit Card,Monthly,senior,30
2852,47,Male,Blouse,Apparel,57.83,Florida,S,Turquoise,Spring,1.1,No,Express,No,46,PayPal,Bi-Weekly,middle_aged,14
2853,30,Male,Shorts,Apparel,119.88,Hawaii,L,Charcoal,Summer,3.010953979,No,Free Shipping,Yes,43,Credit Card,Weekly,young,7
2854,44,Female,Boots,Footwear,118.05,Ohio,L,Green,Spring,1.9,No,Standard,Yes,52,Credit Card,Monthly,middle_aged,30
2855,29,Female,Boots,Footwear,63.37,West Virginia,S,Turquoise,Spring,1.8,Yes,Free Shipping,No,12,Cash,Fortnightly,young,14
2856,28,Male,Belt,Bags & Accessories,90.38,Hawaii,S,Violet,Summer,1.7,Yes,Express,No,22,Cash,Monthly,young,30
2857,60,Female,Skirt,Apparel,74.14,Wyoming,S,Olive,Summer,4.4,No,Standard,Yes,6,Bank Transfer,Bi-Weekly,senior,14
2858,61,Male,Sweater,Apparel,82.93,Missouri,S,Maroon,Fall,2.3,No,Free Shipping,No,32,Venmo,Fortnightly,senior,14
2859,63,Male,Shorts,Apparel,75.82,New York,L,Charcoal,Summer,2.3,Yes,Store Pickup,Yes,22,PayPal,Bi-Weekly,senior,14
2860,26,Female,Sweater,Apparel,80.69,Ohio,L,White,Winter,3.010953979,Yes,Free Shipping,Yes,12,Cash,Quarterly,young,90
2861,19,Female,Sunglasses,Luxury Goods,73.57,Florida,XXL,Green,Summer,2.1,No,2-Day Shipping,No,5,PayPal,Weekly,young,7
2862,61,Male,Sunglasses,Luxury Goods,15.41,Maine,XL,Red,Spring,3.016713881,No,Express,No,13,Credit Card,Fortnightly,senior,14
2863,40,Male,Handbag,Bags & Accessories,41.55,Delaware,XL,Black,Winter,1.9,Yes,Next Day Air,Yes,37,PayPal,Annually,adult,365
2864,22,Female,Shorts,Apparel,84.08,Arkansas,XXL,Pink,Spring,4.9,No,2-Day Shipping,No,59,PayPal,Bi-Weekly,young,14
2865,48,Female,Sunglasses,Luxury Goods,81.56,California,M,Green,Summer,4.3,No,Free Shipping,Yes,56,Bank Transfer,Monthly,middle_aged,30
2866,29,Male,Blouse,Apparel,105.16,Rhode Island,XXL,Maroon,Spring,1.6,Yes,Express,No,12,Credit Card,Bi-Weekly,young,14
2867,39,Female,Scarf,Apparel,111.61,Kentucky,M,Gold,Summer,3.3,Yes,Store Pickup,Yes,46,Cash,Weekly,adult,7
2868,50,Male,Jacket,Outerwear,64.11,Arkansas,M,Gold,Spring,3,Yes,Next Day Air,No,29,Debit Card,Bi-Weekly,middle_aged,14
2869,24,Male,Shorts,Apparel,51.59,Ohio,L,Green,Fall,1.2,Yes,Express,Yes,25,Credit Card,Bi-Weekly,young,14
2870,60,Male,Scarf,Apparel,74.72,Arkansas,M,Silver,Winter,3.1,Yes,Store Pickup,No,35,Credit Card,Monthly,senior,30
2871,62,Female,Watch,Luxury Goods,110.72,Maine,M,Silver,Spring,1,No,Next Day Air,Yes,2,PayPal,Monthly,senior,30
2872,53,Female,Skirt,Apparel,70.6,West Virginia,L,Charcoal,Winter,4,Yes,Store Pickup,No,13,Venmo,Weekly,middle_aged,7
2873,34,Male,Hat,Bags & Accessories,24.54,Ohio,XXL,Turquoise,Summer,1.7,Yes,Express,No,43,PayPal,Monthly,adult,30
2874,37,Female,Dress,Apparel,50.57,Kentucky,XXL,Gold,Winter,1.2,Yes,Next Day Air,Yes,40,PayPal,Fortnightly,adult,14
2875,42,Female,Jacket,Outerwear,90.19,Massachusetts,XL,Green,Summer,3.1,No,Standard,No,19,Bank Transfer,Bi-Weekly,adult,14
2876,31,Male,Sunglasses,Luxury Goods,67.08,Arkansas,XL,Blue,Summer,1.7,Yes,2-Day Shipping,No,10,Credit Card,Monthly,young,30
2877,41,Male,Skirt,Apparel,118.53,Arkansas,S,Olive,Spring,4.1,Yes,2-Day Shipping,No,49,PayPal,Monthly,adult,30
2878,21,Female,Boots,Footwear,38.46,Oregon,XXL,Silver,Spring,3.3,Yes,Standard,Yes,43,Venmo,Bi-Weekly,young,14
2879,30,Female,Watch,Luxury Goods,67.47,West Virginia,M,Charcoal,Spring,4.9,Yes,Free Shipping,Yes,12,Credit Card,Weekly,young,7
2880,21,Male,Dress,Apparel,97,West Virginia,L,Green,Spring,3,Yes,2-Day Shipping,Yes,37,PayPal,Monthly,young,30
2881,22,Female,Boots,Footwear,64.17,Illinois,XXL,Pink,Winter,2.7,Yes,Express,Yes,20,Bank Transfer,Bi-Weekly,young,14
2882,60,Female,Skirt,Apparel,29.78,Montana,L,Charcoal,Fall,3.8,Yes,Free Shipping,No,26,Credit Card,Fortnightly,senior,14
2883,46,Female,Shirt,Apparel,87.84,New York,L,Red,Summer,2.9,No,Store Pickup,No,55,Credit Card,Fortnightly,middle_aged,14
2884,35,Female,Hat,Bags & Accessories,51.31,Montana,L,Black,Spring,2.9,Yes,Express,No,39,PayPal,Weekly,adult,7
2885,34,Female,Handbag,Bags & Accessories,96.78,Ohio,L,Charcoal,Fall,2.9,No,Next Day Air,No,52,Cash,Bi-Weekly,adult,14
2886,29,Female,Handbag,Bags & Accessories,73.58,Oregon,S,Pink,Summer,2,Yes,Express,No,39,PayPal,Monthly,young,30
2887,51,Female,Jacket,Outerwear,37.44,Rhode Island,L,Violet,Fall,2.982608696,No,2-Day Shipping,No,49,Credit Card,Quarterly,middle_aged,90
2888,18,Female,Watch,Luxury Goods,89.12,California,M,Green,Spring,2.2,Yes,Free Shipping,Yes,16,PayPal,Quarterly,young,90
2889,39,Male,Blouse,Apparel,28.36,Texas,XL,Maroon,Winter,3.7,Yes,Express,No,9,Venmo,Monthly,adult,30
2890,22,Male,Sunglasses,Luxury Goods,35.33,Montana,M,Brown,Fall,3.5,No,Express,Yes,30,Credit Card,Weekly,young,7
2891,40,Male,Boots,Footwear,70.31,Rhode Island,L,Teal,Winter,1.8,Yes,Standard,No,23,PayPal,Weekly,adult,7
2892,31,Female,Handbag,Bags & Accessories,71.17,Arkansas,L,Charcoal,Spring,4.3,Yes,2-Day Shipping,No,42,Credit Card,Monthly,young,30
2893,24,Female,Hat,Bags & Accessories,41.61,Delaware,S,Blue,Summer,1.3,Yes,Next Day Air,No,33,Venmo,Quarterly,young,90
2894,45,Male,Sandals,Footwear,99.45,California,M,Yellow,Summer,4.5,Yes,Express,No,28,Cash,Fortnightly,middle_aged,14
2895,43,Male,Skirt,Apparel,39.3,West Virginia,XXL,Gold,Fall,3.7,No,Free Shipping,No,27,PayPal,Quarterly,adult,90
2896,37,Male,Skirt,Apparel,99.33,Hawaii,L,Yellow,Spring,3.6,Yes,Next Day Air,Yes,16,Bank Transfer,Fortnightly,adult,14
2897,50,Male,Shoes,Footwear,51.45,New Hampshire,L,Red,Fall,2.991810919,Yes,Next Day Air,No,50,PayPal,Bi-Weekly,middle_aged,14
2898,65,Male,Hat,Bags & Accessories,96.95,Florida,L,Yellow,Winter,3.5,Yes,Store Pickup,No,49,Cash,Monthly,senior,30
2899,55,Female,Shirt,Apparel,85.16,Montana,L,Yellow,Fall,3.010953979,Yes,Next Day Air,No,31,PayPal,Monthly,middle_aged,30
2900,32,Female,Sandals,Footwear,105.25,Rhode Island,M,Teal,Spring,2.991810919,Yes,Next Day Air,No,40,Debit Card,Fortnightly,adult,14
2901,67,Male,Boots,Footwear,59.98,Kentucky,M,Maroon,Fall,2.8,No,Express,Yes,50,PayPal,Weekly,senior,7
2902,45,Female,Skirt,Apparel,52.41,Arkansas,M,Charcoal,Winter,4,No,2-Day Shipping,No,46,Cash,Quarterly,middle_aged,90
2903,42,Male,Jeans,Apparel,48.02,Oregon,M,Turquoise,Summer,2.8,Yes,Next Day Air,No,27,Credit Card,Bi-Weekly,adult,14
2904,62,Female,Shirt,Apparel,97.21,Delaware,M,Green,Winter,1.9,Yes,Standard,No,47,Venmo,Quarterly,senior,90
2905,62,Male,Sunglasses,Luxury Goods,55.72,Massachusetts,L,Gray,Spring,1.3,No,Standard,Yes,52,Credit Card,Fortnightly,senior,14
2906,22,Female,Skirt,Apparel,63.34,Wyoming,L,Yellow,Winter,4.2,No,2-Day Shipping,No,39,Venmo,Monthly,young,30
2907,24,Female,Blouse,Apparel,54.92,New York,L,White,Winter,1.9,No,Express,Yes,36,Bank Transfer,Weekly,young,7
2908,34,Female,Sunglasses,Luxury Goods,46.97,Delaware,M,White,Winter,2.4,No,Standard,No,2,Cash,Weekly,adult,7
2909,34,Female,Sunglasses,Luxury Goods,112.42,Rhode Island,S,Green,Winter,1.6,No,Standard,No,42,PayPal,Bi-Weekly,adult,14
2910,22,Male,Hat,Bags & Accessories,40,Kentucky,S,Charcoal,Winter,2.972365196,No,Store Pickup,Yes,9,PayPal,Quarterly,young,90
2911,25,Female,Coat,Outerwear,92.01,Delaware,M,Silver,Fall,2.6,No,Store Pickup,No,32,PayPal,Monthly,young,30
2912,55,Male,Jeans,Apparel,28.35,Texas,M,Charcoal,Fall,3.010953979,No,Next Day Air,Yes,4,Debit Card,Annually,middle_aged,365
2913,57,Female,Dress,Apparel,76.87,Wyoming,M,Yellow,Summer,1.8,Yes,2-Day Shipping,Yes,46,Venmo,Bi-Weekly,senior,14
2914,25,Male,Scarf,Apparel,96.24,Ohio,XXL,Red,Fall,1.4,Yes,Free Shipping,Yes,35,PayPal,Annually,young,365
2915,62,Female,Skirt,Apparel,116.29,Wyoming,L,Teal,Fall,2.7,No,2-Day Shipping,No,50,PayPal,Weekly,senior,7
2916,22,Male,Sunglasses,Luxury Goods,32.29,California,M,Turquoise,Spring,1.7,Yes,Store Pickup,Yes,28,Credit Card,Weekly,young,7
2917,46,Male,Sweater,Apparel,109.08,Rhode Island,XXL,Violet,Winter,3.6,Yes,Standard,Yes,19,Cash,Weekly,middle_aged,7
2918,28,Female,Handbag,Bags & Accessories,69.24,Wyoming,L,White,Fall,2.5,No,Next Day Air,No,21,Bank Transfer,Annually,young,365
2919,40,Female,Handbag,Bags & Accessories,73.85,Massachusetts,L,Green,Fall,4.8,Yes,Store Pickup,No,34,Debit Card,Bi-Weekly,adult,14
2920,28,Female,Shirt,Apparel,111.93,New Hampshire,XXL,Yellow,Winter,1.8,No,2-Day Shipping,Yes,53,Bank Transfer,Quarterly,young,90
2921,43,Male,Skirt,Apparel,39.96,Oregon,S,Olive,Winter,4.1,Yes,Express,Yes,37,Credit Card,Fortnightly,adult,14
2922,32,Female,Boots,Footwear,91.42,Hawaii,M,Blue,Summer,2.4,No,Free Shipping,No,10,Bank Transfer,Annually,adult,365
2923,30,Female,Belt,Bags & Accessories,24.06,Rhode Island,L,Pink,Fall,3.4,No,Next Day Air,No,47,Debit Card,Fortnightly,young,14
2924,33,Male,Dress,Apparel,114.07,New York,M,Maroon,Summer,3.2,Yes,Next Day Air,No,29,Debit Card,Bi-Weekly,adult,14
